listened_to_datetime,s_id,g_id,genrename
2019-09-09 21:28:53.000000,368,96,dance-punk
2022-02-08 15:07:39.000000,475,207,indie rock
2021-01-04 23:28:51.000000,111,303,pop soul
2021-01-23 16:29:56.000000,462,176,glam rock
2019-06-13 19:46:19.000000,433,304,pornogrind
2022-11-24 17:13:06.000000,418,137,electropunk
2020-07-25 18:21:59.000000,386,201,horror punk
2020-03-05 13:55:30.000000,247,429,phonk
2022-03-29 10:44:01.000000,303,346,rock
2020-02-26 14:53:50.000000,255,493,chachachá
2022-08-02 14:09:36.000000,280,382,swing
2021-11-12 18:08:23.000000,161,427,boogie rock
2020-05-19 20:05:09.000000,388,350,roots reggae
2019-08-28 06:35:17.000000,375,248,math rock
2022-03-02 21:41:48.000000,13,169,gangsta rap
2022-05-20 00:12:32.000000,45,269,mpb
2021-04-02 03:38:45.000000,175,242,lounge
2022-02-16 13:06:09.000000,494,301,pop rap
2020-06-25 10:51:19.000000,264,488,brostep
2021-03-28 19:32:11.000000,248,121,dubstep
2023-01-17 15:46:08.000000,410,310,post-punk
2023-02-09 18:55:40.000000,55,309,post-metal
2023-01-07 20:07:06.000000,48,147,fado
2019-11-23 07:09:50.000000,40,389,synth-pop
2019-05-16 16:03:34.000000,232,7,alternative country
2022-10-29 08:31:15.000000,51,386,symphonic rock
2022-03-15 09:04:08.000000,282,479,chutney
2022-11-02 21:26:17.000000,43,470,ryūkōka
2023-03-19 01:42:31.000000,312,192,hard rock
2021-03-31 18:09:56.000000,335,27,avant-garde metal
2022-09-18 16:13:03.000000,482,201,horror punk
2023-02-27 16:22:53.000000,331,337,raï
2021-02-06 17:15:38.000000,346,274,neofolk
2023-01-20 06:56:56.000000,437,208,indietronica
2020-02-03 19:37:06.000000,480,96,dance-punk
2020-05-12 15:59:18.000000,348,381,surf rock
2022-08-19 19:27:43.000000,97,451,harsh noise wall
2019-07-08 15:00:43.000000,11,125,electric blues
2021-02-02 12:01:50.000000,16,231,beat music
2021-08-18 01:42:20.000000,125,317,progressive
2022-12-11 02:40:27.000000,34,267,birmingham sound
2022-11-14 06:31:16.000000,52,224,jazz fusion
2021-04-06 23:09:26.000000,205,271,neo soul
2020-12-26 04:12:25.000000,253,260,microhouse
2022-07-31 16:55:43.000000,473,154,folk pop
2021-12-29 09:47:51.000000,119,27,avant-garde metal
2020-10-15 06:41:45.000000,442,230,kayōkyoku
2019-10-16 15:48:27.000000,464,53,brutal death metal
2020-01-10 23:22:51.000000,165,116,drill
2019-08-15 12:15:21.000000,267,135,electronicore
2022-03-21 13:15:15.000000,94,94,dance
2021-07-30 04:40:41.000000,35,321,progressive rock
2021-08-15 06:37:26.000000,467,185,grime
2021-01-15 20:18:21.000000,92,254,romantische oper
2020-10-12 17:48:46.000000,201,219,italo-disco
2021-03-29 03:27:29.000000,285,19,anarcho-punk
2021-06-07 15:46:28.000000,110,275,nerdcore
2021-06-20 05:58:03.000000,280,382,swing
2020-03-28 12:56:52.000000,166,163,funky house
2022-06-24 08:04:49.000000,254,403,trip hop
2021-01-21 19:23:02.000000,114,66,chiptune
2021-12-03 05:09:31.000000,496,235,latin jazz
2020-08-01 12:38:06.000000,86,105,deathgrind
2020-02-21 02:29:55.000000,60,17,ambient techno
2020-06-30 06:27:01.000000,35,321,progressive rock
2022-01-31 04:09:46.000000,195,413,vocal jazz
2023-02-13 04:37:07.000000,290,244,mainstream rock
2020-09-05 13:19:44.000000,426,484,edm
2021-11-07 15:35:35.000000,10,495,carnatic classical
2021-04-29 05:43:23.000000,13,169,gangsta rap
2020-09-30 19:16:24.000000,179,240,lo-fi
2019-07-03 18:25:16.000000,87,266,modern classical
2021-04-18 19:46:12.000000,470,433,bounce
2020-04-01 16:22:13.000000,161,427,boogie rock
2021-06-11 22:31:52.000000,344,75,comedy
2019-07-24 09:31:43.000000,436,460,art pop
2020-08-16 08:57:05.000000,486,367,soft rock
2021-01-06 01:57:06.000000,497,449,noise rock
2020-06-30 02:32:36.000000,362,181,gothic
2022-11-01 08:55:24.000000,89,120,dub techno
2022-03-09 08:46:07.000000,276,481,cyberpunk
2022-01-31 01:28:26.000000,251,230,kayōkyoku
2022-05-14 22:05:03.000000,298,5,acoustic rock
2021-01-23 00:05:31.000000,427,108,deep house
2020-12-13 01:04:38.000000,366,109,delta blues
2020-07-03 15:20:33.000000,448,346,rock
2022-09-26 22:34:33.000000,105,191,hard house
2021-03-07 09:42:06.000000,268,3,acid techno
2022-04-04 23:02:49.000000,222,396,thrash metal
2022-12-21 21:09:16.000000,301,135,electronicore
2023-01-19 04:24:02.000000,468,195,hardcore punk
2022-11-12 02:21:35.000000,157,373,southern soul
2021-11-05 18:35:43.000000,310,51,britpop
2021-03-17 17:35:40.000000,176,456,zeuhl
2022-11-29 08:55:43.000000,297,359,ska
2023-01-26 19:51:22.000000,268,3,acid techno
2022-04-02 10:02:05.000000,207,254,romantische oper
2021-07-16 03:54:38.000000,469,94,dance
2021-05-17 15:23:01.000000,105,191,hard house
2021-08-04 10:42:15.000000,331,337,raï
2021-01-09 19:51:40.000000,250,124,ebm
2019-05-14 11:28:22.000000,331,337,raï
2020-07-22 11:27:33.000000,500,414,vocal trance
2020-01-22 22:25:42.000000,277,302,pop rock
2023-02-02 17:42:19.000000,55,309,post-metal
2022-01-24 07:13:51.000000,271,498,luk thung
2022-06-27 22:49:03.000000,357,300,pop punk
2021-05-01 11:17:48.000000,452,493,chachachá
2022-10-16 08:23:47.000000,494,301,pop rap
2021-11-27 18:16:48.000000,19,84,cool jazz
2020-12-13 03:11:51.000000,480,96,dance-punk
2022-10-02 10:45:22.000000,367,491,neurofunk
2021-09-11 19:45:41.000000,420,434,bass house
2019-10-17 15:24:48.000000,251,230,kayōkyoku
2022-12-14 06:49:14.000000,71,96,dance-punk
2023-01-12 05:53:04.000000,160,209,indorock
2020-01-01 00:33:34.000000,18,72,classic jazz
2022-03-22 17:03:23.000000,430,450,harsh noise
2022-04-24 13:49:08.000000,300,486,afoxê
2020-12-27 17:43:21.000000,496,235,latin jazz
2021-08-28 03:14:44.000000,199,483,industrial musical
2019-04-13 22:53:56.000000,403,205,indie folk
2023-01-29 12:11:46.000000,167,237,latin rock
2020-06-01 14:54:34.000000,353,129,electro-funk
2020-04-24 12:13:23.000000,200,326,psychedelic pop
2019-04-16 20:09:46.000000,449,68,christmas music
2020-06-17 22:12:54.000000,498,283,noise pop
2021-01-20 14:18:01.000000,65,432,future garage
2020-05-12 03:07:01.000000,43,470,ryūkōka
2020-01-04 10:34:49.000000,157,373,southern soul
2022-10-23 14:01:03.000000,354,9,alternative folk
2022-05-16 13:52:25.000000,246,19,anarcho-punk
2021-09-01 10:39:23.000000,144,21,arena rock
2020-07-03 18:41:01.000000,258,146,experimental rock
2019-12-28 02:11:05.000000,2,248,math rock
2020-02-09 11:40:37.000000,153,379,stoner rock
2021-05-23 13:39:50.000000,242,223,jazz blues
2022-01-06 06:37:02.000000,70,17,ambient techno
2020-03-25 02:48:14.000000,180,80,contemporary gospel
2019-10-29 06:33:22.000000,296,430,swamp pop
2021-11-24 10:54:55.000000,22,417,yé-yé
2020-07-17 20:36:44.000000,124,151,folk metal
2022-07-26 04:15:29.000000,440,449,noise rock
2022-08-14 03:52:12.000000,264,488,brostep
2019-11-01 00:31:39.000000,232,7,alternative country
2020-03-12 04:58:15.000000,387,28,avant-garde pop
2021-10-23 01:58:12.000000,313,377,spoken word
2021-06-01 00:12:33.000000,302,320,progressive metal
2022-03-11 05:49:07.000000,112,239,vude
2019-09-05 16:15:40.000000,487,428,boogie-woogie
2021-12-31 23:33:57.000000,419,203,idm
2019-09-19 00:42:33.000000,204,408,vallenato
2022-07-24 01:48:52.000000,50,158,funk
2019-04-12 08:23:41.000000,356,470,ryūkōka
2022-07-20 12:17:29.000000,99,153,folk rock
2023-03-08 09:42:22.000000,230,89,country rock
2022-10-22 03:43:15.000000,286,183,gothic rock
2019-12-03 01:48:17.000000,418,137,electropunk
2022-07-31 14:56:27.000000,416,308,post-hardcore
2022-10-06 12:19:19.000000,34,267,birmingham sound
2022-05-28 17:43:31.000000,277,302,pop rock
2020-08-13 18:27:54.000000,10,495,carnatic classical
2020-02-01 06:15:36.000000,91,50,breaks
2019-11-13 19:40:25.000000,33,368,son cubano
2022-07-13 15:19:03.000000,365,188,grunge
2020-10-13 20:31:49.000000,223,204,illbient
2022-12-20 04:06:39.000000,205,271,neo soul
2021-09-25 11:49:39.000000,376,196,hardstyle
2021-05-25 05:01:43.000000,406,340,rap rock
2022-05-05 14:08:13.000000,340,12,alternative pop
2020-05-19 07:02:05.000000,392,393,techno
2022-07-12 17:36:50.000000,201,219,italo-disco
2022-03-31 11:09:51.000000,391,61,chamber pop
2019-08-24 02:51:23.000000,180,80,contemporary gospel
2022-10-04 06:16:31.000000,351,426,breakbeat hardcore
2019-07-29 21:47:09.000000,114,66,chiptune
2021-12-28 11:58:47.000000,101,317,progressive
2019-06-25 08:14:39.000000,50,158,funk
2020-11-19 10:26:22.000000,335,27,avant-garde metal
2019-06-08 13:57:46.000000,315,97,dancehall
2020-11-15 23:04:17.000000,277,302,pop rock
2022-05-05 01:23:50.000000,48,147,fado
2020-04-26 08:38:07.000000,456,386,symphonic rock
2020-06-22 15:28:51.000000,180,80,contemporary gospel
2021-08-17 16:49:23.000000,236,308,post-hardcore
2022-01-28 00:52:48.000000,412,305,post-bop
2021-02-28 22:17:13.000000,14,165,landó
2019-08-05 13:45:19.000000,74,351,crack rock steady
2022-10-12 13:42:55.000000,408,143,eurodance
2021-05-07 13:22:58.000000,107,118,drum and bass
2020-05-09 07:17:52.000000,85,23,atmospheric black metal
2020-07-16 12:40:45.000000,15,59,celtic
2022-01-29 19:34:05.000000,201,219,italo-disco
2020-08-26 09:57:01.000000,180,80,contemporary gospel
2020-06-08 10:33:16.000000,243,386,symphonic rock
2021-04-03 14:56:44.000000,10,495,carnatic classical
2023-03-24 09:50:38.000000,346,274,neofolk
2021-10-06 02:15:20.000000,242,223,jazz blues
2021-10-25 11:49:04.000000,437,208,indietronica
2021-12-11 04:39:32.000000,403,205,indie folk
2019-04-25 07:17:58.000000,387,28,avant-garde pop
2022-07-22 14:40:11.000000,7,464,yacht rock
2020-10-11 14:44:41.000000,382,11,alternative metal
2022-07-21 02:08:23.000000,255,493,chachachá
2021-12-19 01:25:05.000000,203,112,disco
2022-07-27 00:51:01.000000,308,431,swamp rock
2021-03-18 04:30:08.000000,386,201,horror punk
2019-11-26 19:59:06.000000,273,124,ebm
2021-12-03 14:59:27.000000,154,484,edm
2022-11-06 22:37:00.000000,294,75,comedy
2020-01-24 19:21:06.000000,363,109,delta blues
2021-01-03 20:14:15.000000,467,185,grime
2023-03-04 05:09:52.000000,372,210,industrial
2020-02-18 10:56:10.000000,113,237,latin rock
2019-05-05 13:18:06.000000,337,8,alternative dance
2020-12-13 21:21:12.000000,331,337,raï
2020-02-20 16:46:27.000000,67,159,funk carioca
2019-09-24 04:34:52.000000,410,310,post-punk
2019-04-26 19:44:14.000000,321,140,enka
2019-11-21 21:06:52.000000,159,160,funk metal
2019-12-08 15:14:03.000000,351,426,breakbeat hardcore
2021-01-08 08:40:03.000000,35,321,progressive rock
2019-10-09 08:49:27.000000,16,231,beat music
2020-07-25 06:51:51.000000,181,343,reggae
2021-01-09 04:47:31.000000,235,74,club
2021-03-15 12:56:35.000000,310,51,britpop
2020-05-27 07:20:16.000000,86,105,deathgrind
2019-09-17 18:42:40.000000,274,152,folk punk
2019-07-16 18:26:23.000000,6,138,emo
2021-10-30 08:12:39.000000,437,208,indietronica
2020-10-21 23:35:00.000000,369,358,singer-songwriter
2020-05-05 12:52:40.000000,482,201,horror punk
2019-05-15 15:11:54.000000,139,149,flamenco
2022-11-15 23:00:49.000000,273,124,ebm
2020-05-29 16:46:30.000000,208,271,neo soul
2021-08-18 22:06:16.000000,388,350,roots reggae
2022-05-25 23:42:35.000000,315,97,dancehall
2019-05-05 23:47:31.000000,316,158,funk
2022-03-08 05:10:03.000000,257,134,electronica
2023-01-29 17:05:44.000000,402,121,dubstep
2021-01-18 21:55:43.000000,53,127,electro house
2019-05-06 19:29:30.000000,13,169,gangsta rap
2021-11-05 13:54:18.000000,166,163,funky house
2021-02-11 07:34:30.000000,356,470,ryūkōka
2019-06-19 22:19:08.000000,174,390,tango
2021-03-09 08:32:10.000000,154,484,edm
2021-05-25 15:06:21.000000,315,97,dancehall
2019-12-26 22:12:11.000000,169,416,west coast swing
2019-11-11 20:57:09.000000,102,411,visual kei
2022-02-22 17:59:08.000000,110,275,nerdcore
2019-05-05 01:41:54.000000,232,7,alternative country
2023-02-13 07:17:05.000000,69,270,musical
2019-06-08 09:48:22.000000,398,413,vocal jazz
2022-02-23 07:49:02.000000,425,63,wave
2021-01-26 04:50:55.000000,260,199,honky tonk
2022-09-12 03:25:50.000000,40,389,synth-pop
2023-01-20 07:49:30.000000,342,490,complextro
2020-09-05 13:52:30.000000,491,117,drone
2020-07-06 20:19:54.000000,161,427,boogie rock
2021-12-19 02:19:10.000000,217,354,schlager
2021-05-10 10:38:54.000000,124,151,folk metal
2020-01-28 20:32:33.000000,433,304,pornogrind
2021-03-08 01:24:57.000000,361,100,dark folk
2020-11-27 04:10:44.000000,239,176,glam rock
2021-03-17 03:18:04.000000,39,55,cajun
2020-05-08 02:18:18.000000,146,429,phonk
2021-06-08 18:46:12.000000,90,363,sludge metal
2019-10-14 21:23:56.000000,23,71,classic country
2020-10-24 22:48:24.000000,370,487,candombe
2020-07-17 04:13:43.000000,210,232,klezmer
2021-11-03 06:05:08.000000,373,382,swing
2022-02-14 14:37:56.000000,485,13,alternative punk
2019-11-17 19:23:59.000000,494,301,pop rap
2022-08-22 17:16:59.000000,423,389,synth-pop
2019-09-05 23:42:17.000000,87,266,modern classical
2021-11-09 15:50:03.000000,252,376,speed metal
2020-02-12 11:51:50.000000,76,16,ambient house
2020-06-10 16:37:50.000000,255,493,chachachá
2019-11-16 16:30:47.000000,200,326,psychedelic pop
2022-08-30 18:15:02.000000,261,202,house
2020-08-21 04:36:23.000000,158,78,contemporary classical
2020-05-22 17:56:41.000000,12,423,dream pop
2019-05-09 12:20:27.000000,38,475,guaguancó
2022-08-26 16:03:14.000000,208,271,neo soul
2019-09-10 17:16:44.000000,263,17,ambient techno
2021-11-07 05:29:20.000000,333,450,harsh noise
2021-08-02 02:06:08.000000,337,8,alternative dance
2019-06-17 10:59:12.000000,474,299,pop metal
2021-04-09 02:20:26.000000,26,401,trap edm
2020-11-28 00:35:40.000000,410,310,post-punk
2022-03-10 08:25:19.000000,480,96,dance-punk
2020-05-18 02:19:04.000000,305,46,boom bap
2022-12-20 15:47:05.000000,352,332,queercore
2021-11-17 21:25:32.000000,365,188,grunge
2023-01-05 10:55:17.000000,11,125,electric blues
2022-04-25 23:27:32.000000,205,271,neo soul
2022-07-28 23:19:42.000000,212,157,free jazz
2022-08-28 10:22:08.000000,177,259,metalcore
2019-04-26 18:10:19.000000,481,283,noise pop
2022-12-20 09:30:22.000000,281,230,kayōkyoku
2022-11-19 22:12:08.000000,415,264,toccata
2019-07-24 15:17:45.000000,259,493,chachachá
2020-06-10 21:25:08.000000,227,78,contemporary classical
2022-11-28 20:35:24.000000,26,401,trap edm
2020-05-30 12:21:24.000000,194,332,queercore
2022-12-03 15:12:44.000000,352,332,queercore
2021-03-02 21:10:03.000000,445,299,pop metal
2022-04-28 19:19:59.000000,416,308,post-hardcore
2022-08-07 18:59:00.000000,61,495,carnatic classical
2020-04-16 00:01:30.000000,489,116,drill
2020-04-30 00:01:20.000000,121,108,deep house
2020-04-30 00:00:46.000000,168,188,grunge
2020-04-26 00:00:29.000000,113,237,latin rock
2020-04-30 00:00:25.000000,359,342,rave
2020-04-26 00:00:45.000000,462,176,glam rock
2019-04-07 00:05:34.000000,216,403,trip hop
2019-04-06 00:04:25.000000,211,210,industrial
2019-04-09 00:00:17.000000,263,17,ambient techno
2019-04-08 00:00:43.000000,398,413,vocal jazz
2019-04-07 00:00:25.000000,473,154,folk pop
2019-04-07 00:00:31.000000,388,350,roots reggae
2020-02-16 00:00:23.000000,204,408,vallenato
2019-11-27 00:00:20.000000,114,66,chiptune
